,g,Err_g,r,Err_r,i,Err_i,z,Err_z,extinction_i,w1,w1_sig,w2,w2_sig,psfMag_g,psfMag_r,psfMag_i,psfMag_z,index,g-r,r-i,i-z,z-w1,w1-w2,max_pis,sigs,PhotoZ,Mean_PhotoZ,Mean_delta
461,20.07665,0.02337787,18.74369,0.01234543,18.22805,0.01246297,17.89142,0.03223266,0.03836714,15.194,0.051,14.922,0.1,20.98552,19.79133,19.305970000000002,18.803179999999998,461,1.33296,0.5156400000000012,0.33662999999999954,2.6974199999999993,0.27200000000000024,0.9322472810745239,0.08454275131225586,0.23328286899957365,0.3574642241001129,0.10483796149492264
462,15.98359,0.003116979,15.08635,0.002467705,14.66952,0.002500066,14.37156,0.004196794,0.04638288,12.184000000000001,0.008,12.172,0.011000000000000001,17.696620000000003,16.68735,16.43123,16.14594,462,0.89724,0.41682999999999915,0.2979599999999998,2.1875599999999995,0.012000000000000455,0.959850549697876,0.1720062494277954,0.09954057495972782,0.21601583063602448,0.18585127592086792
463,21.46986,0.06296995,20.58217,0.04445493,19.71582,0.03508885,19.35075,0.10832049999999999,0.03873959,14.732999999999999,0.027999999999999997,14.497,0.095,22.197789999999998,21.50571,20.6852,20.27609,463,0.8876899999999992,0.8663500000000006,0.36506999999999934,4.617750000000003,0.23599999999999888,0.9471315741539001,0.12505030632019043,0.5877782917298494,0.6716362833976746,0.13815145194530487
464,20.57049,0.03510472,19.777279999999998,0.02453554,19.4612,0.02709383,19.226770000000002,0.07768632,0.03440301,16.157,0.153,15.41,0.19399999999999998,21.747139999999998,20.8174,20.63547,20.39314,464,0.793210000000002,0.3160799999999959,0.2344299999999997,3.069770000000002,0.7469999999999999,0.9713918566703796,0.11551254987716675,0.20700946815485063,0.3130890130996704,0.12358628958463669
465,19.69566,0.015499299999999999,18.517529999999997,0.02735444,18.07156,0.009829230999999999,17.74606,0.02274312,0.04938382,14.699000000000002,0.022000000000000002,14.164000000000001,0.048,20.228679999999997,19.15126,18.6722,18.33275,465,1.178130000000003,0.44596999999999554,0.3255000000000017,3.0470599999999983,0.5350000000000001,0.8102334141731262,0.16549718379974365,0.2679850333776921,0.7440825700759888,0.22333386540412903
466,19.13707,0.01283106,18.30274,0.00901359,17.76775,0.008511707,17.49515,0.02079174,0.03540096,14.419,0.018000000000000002,13.844000000000001,0.042,20.51519,19.45559,19.04188,18.80501,466,0.8343300000000013,0.5349900000000005,0.2726000000000006,3.0761499999999984,0.5749999999999993,0.9785602688789368,0.11759418249130249,0.13863246819302608,0.20689891278743744,0.12391112744808197
467,19.446939999999998,0.0166965,18.74235,0.01317797,18.3761,0.01461914,18.17611,0.04012414,0.034006800000000004,15.715,0.063,15.267000000000001,0.12,21.02508,20.12514,19.85174,19.68856,467,0.7045899999999996,0.3662499999999973,0.19998999999999967,2.4611100000000015,0.4479999999999986,0.9467285871505737,0.1512894630432129,0.10499739965898146,0.310049831867218,0.1684434562921524
468,20.72297,0.03030148,19.77216,0.021166099999999997,19.46792,0.02649227,19.251260000000002,0.08024936,0.04745992,15.194,0.049,14.802999999999999,0.105,21.36048,20.5582,20.23273,19.837970000000002,468,0.9508100000000006,0.30424000000000007,0.2166599999999974,4.057260000000001,0.3910000000000018,0.9434128403663635,0.13372677564620972,0.369303664588529,0.48567336797714233,0.14780016243457794
469,20.26746,0.03135598,19.05111,0.01618138,18.51594,0.01520565,18.10415,0.03540705,0.03289539,14.463,0.022000000000000002,14.094000000000001,0.043,21.7525,20.23808,19.89744,19.44143,469,1.2163499999999985,0.5351700000000008,0.4117899999999999,3.6411500000000014,0.368999999999998,0.9681124091148376,0.10368841886520386,0.19706256105101197,0.2555082142353058,0.1118946298956871
470,21.13177,0.05602169,20.244629999999997,0.04168134,19.78229,0.04632868,19.15001,0.11370899999999999,0.03512216,15.29,0.057999999999999996,15.065999999999999,0.111,22.400489999999998,21.6666,21.11448,20.551289999999998,470,0.8871400000000023,0.46233999999999753,0.632279999999998,3.8600100000000026,0.2240000000000002,0.9614390730857849,0.12602543830871582,0.46324588320379584,0.5428386330604553,0.13617713749408722
471,21.51647,0.07686451,20.39312,0.04264991,19.95468,0.04686069,19.72419,0.1547768,0.042152800000000004,15.865,0.092,15.42,0.12,22.89626,21.74611,21.39347,20.91019,471,1.123350000000002,0.43843999999999994,0.23048999999999964,3.85919,0.4450000000000003,0.9677292108535767,0.1055181622505188,0.4320872486325686,0.49786409735679626,0.1138000413775444
472,20.14224,0.02071898,19.31617,0.01541078,18.89457,0.01637137,18.63331,0.04874241,0.03816895,15.606,0.062,15.151,0.11800000000000001,21.06725,20.29325,19.87531,19.61469,472,0.8260700000000014,0.421599999999998,0.26126000000000005,3.0273100000000017,0.45500000000000007,0.9430621862411499,0.13148993253707886,0.17653732559912189,0.3667169213294983,0.14814090728759766
473,20.55305,0.03542656,19.4979,0.02360233,19.14348,0.02890049,18.79893,0.11063039999999999,0.04283788,15.804,0.071,15.789000000000001,0.222,21.8624,20.99203,20.72575,20.22598,473,1.0551499999999976,0.35442000000000107,0.3445500000000017,2.9949299999999983,0.014999999999998792,0.9005447626113892,0.15358716249465942,0.28812449598788215,0.5467643141746521,0.18237866461277008
474,19.29465,0.01425929,18.241789999999998,0.009650480999999999,17.74517,0.009573100000000001,17.44529,0.02765764,0.04259755,14.595999999999998,0.024,14.45,0.073,20.281,19.38551,18.91841,18.64445,474,1.0528600000000026,0.4966199999999965,0.2998800000000017,2.8492900000000017,0.14599999999999902,0.9563179612159729,0.11670804023742676,0.1367136459134916,0.27117836475372314,0.13013340532779694
475,19.075689999999998,0.01188355,18.42906,0.01080293,18.07565,0.01233011,17.77028,0.0385819,0.04378219,15.37,0.038,15.264000000000001,0.14300000000000002,20.54101,19.97399,19.69559,19.30934,475,0.6466299999999983,0.3534100000000002,0.3053699999999999,2.4002800000000004,0.1059999999999981,0.9113059639930725,0.17928308248519897,0.09398351143639556,0.3933027684688568,0.20727185904979706
476,20.163320000000002,0.02302638,19.09788,0.01459385,18.62583,0.01497236,18.39115,0.04792538,0.04127556,15.439,0.069,15.043,0.094,21.33671,20.25154,19.82666,19.5974,476,1.0654400000000024,0.4720499999999994,0.2346800000000009,2.9521499999999996,0.3960000000000008,0.9477288722991943,0.11834168434143066,0.1767805565684319,0.32590749859809875,0.1336352676153183
477,20.70559,0.0465389,19.40186,0.02438248,18.82755,0.02114688,18.47373,0.05726344,0.07345460000000001,15.328,0.07,15.187999999999999,0.147,21.92523,20.64657,20.07585,19.55546,477,1.3037300000000016,0.5743100000000005,0.3538199999999989,3.1457300000000004,0.14000000000000057,0.9404917359352112,0.07627749443054199,0.31889631661681594,0.41601213812828064,0.09345155209302902
478,21.14941,0.04718733,20.13102,0.03049232,19.90346,0.03509902,19.60684,0.1076856,0.07370995,13.619000000000002,0.017,13.533,0.027999999999999997,21.7107,20.82028,20.670679999999997,20.37578,478,1.0183900000000001,0.22756000000000043,0.29662000000000077,5.987839999999997,0.08600000000000207,0.9565788507461548,0.16103768348693848,0.4636192368644809,0.5093637108802795,0.16927000880241394
479,18.04746,0.007558191,16.91571,0.004636162,16.437260000000002,0.004502989000000001,16.09543,0.009241778,0.07500727,13.467,0.023,13.298,0.028999999999999998,19.11235,18.14029,17.53285,17.19601,479,1.1317500000000003,0.4784499999999987,0.34183000000000163,2.62843,0.16900000000000048,0.9462053179740906,0.1309412121772766,0.1364192866975765,0.2901022732257843,0.1479392945766449
480,19.76795,0.02015316,19.25204,0.01734512,18.96023,0.01995411,19.01095,0.07366553,0.07432654,15.761,0.078,15.283,0.151,20.59154,20.18909,19.947960000000002,19.77523,480,0.5159099999999981,0.2918100000000017,-0.050720000000001875,3.249950000000002,0.47799999999999976,0.9525207281112671,0.14863437414169312,0.1773987928408026,0.36069631576538086,0.1621520072221756
481,22.99125,0.2678507,20.27318,0.03414014,19.81794,0.03472553,19.57793,0.10562039999999999,0.07452362,15.693,0.106,15.306,0.22699999999999998,22.86076,20.96375,20.51334,20.16059,481,2.718070000000001,0.45523999999999987,0.2400100000000016,3.884929999999999,0.38700000000000045,0.9282219409942627,0.03941524028778076,0.5698075118122301,0.6145784258842468,0.05664987117052078
482,20.04478,0.01900415,18.80804,0.01057427,18.371389999999998,0.009938822,17.999470000000002,0.0256427,0.09014934,14.887,0.045,14.58,0.086,20.49689,19.3837,18.93671,18.4897,482,1.236740000000001,0.4366500000000002,0.3719199999999958,3.112470000000002,0.3070000000000004,0.9276105761528015,0.08861446380615234,0.2596583934321006,0.3909526765346527,0.10980070382356644
483,20.78265,0.04342761,19.584,0.022884,19.23295,0.02326915,18.76397,0.06469561,0.08223189,15.626,0.069,15.247,0.179,21.7612,20.66167,20.30497,19.751179999999998,483,1.1986500000000007,0.35105000000000075,0.4689799999999984,3.137970000000001,0.37899999999999956,0.9421125650405884,0.09549915790557861,0.31762558992052903,0.4386318624019623,0.112075574696064
484,20.73185,0.03262864,20.456789999999998,0.03231468,20.19262,0.04191343,19.80817,0.10178480000000001,0.09858743,15.423,0.073,14.802,0.11599999999999999,20.835739999999998,20.64105,20.385089999999998,19.99221,484,0.2750600000000034,0.26416999999999646,0.38445000000000107,4.3851700000000005,0.6210000000000004,0.9466981291770935,0.1806734800338745,1.0755628814758942,1.1850144863128662,0.1918528527021408
485,18.0204,0.009325565,17.038729999999997,0.005941671999999999,16.60081,0.005919661,16.29301,0.01413282,0.08984104,13.96,0.013000000000000001,13.591,0.034,19.778,18.87115,18.422079999999998,17.91624,485,0.9816700000000012,0.4379199999999983,0.3078000000000003,2.333009999999998,0.36900000000000155,0.9724871516227722,0.13930201530456543,0.10562635647468481,0.21301022171974182,0.14838778972625732
486,19.6455,0.02232372,18.66447,0.01338207,18.28539,0.01429102,17.897389999999998,0.035515,0.07956664,15.073,0.052000000000000005,14.72,0.10300000000000001,20.93323,20.13733,19.65652,19.19379,486,0.981029999999997,0.37908000000000186,0.3880000000000017,2.8243899999999975,0.35299999999999976,0.9506555199623108,0.13416355848312378,0.15135961721310268,0.30988192558288574,0.14865092933177948
487,20.514429999999997,0.03059022,19.43481,0.01705238,18.952189999999998,0.01682019,18.70581,0.04286103,0.06914309,14.662,0.031,14.484000000000002,0.071,21.19497,20.26407,19.81094,19.51624,487,1.0796199999999985,0.4826200000000007,0.2463799999999985,4.043809999999999,0.17799999999999905,0.9439009428024292,0.13286548852920532,0.27896956127867817,0.37835657596588135,0.1469201147556305
488,20.74719,0.03371144,19.66988,0.01806761,19.170920000000002,0.01786638,18.84371,0.04527891,0.07385778,15.603,0.066,15.116,0.18600000000000003,21.09166,20.10717,19.55199,19.20709,488,1.0773100000000007,0.49895999999999674,0.3272100000000009,3.2407100000000018,0.4870000000000001,0.9351304173469543,0.08665663003921509,0.28478532276548807,0.4240603446960449,0.10556533187627792
489,22.1465,0.10277349999999999,21.88514,0.11023599999999999,21.67602,0.14097379999999998,20.569110000000002,0.1812072,0.07227696,16.55,0.12300000000000001,15.270999999999999,0.15,22.652929999999998,22.44292,22.34299,21.04975,489,0.2613599999999998,0.20911999999999864,1.1069099999999992,4.019110000000001,1.2790000000000017,0.9624318480491638,0.16688156127929688,0.8015173848054139,0.9325736165046692,0.17586737871170044
490,17.3525,0.004667086,16.5631,0.003723452,16.13745,0.003687858,15.90011,0.0074857890000000005,0.08243341,12.727,0.009000000000000001,12.468,0.013000000000000001,18.67772,17.92083,17.4205,17.098979999999997,490,0.7894000000000005,0.4256499999999974,0.23734000000000144,3.1731099999999994,0.25900000000000034,0.9740108251571655,0.14613425731658936,0.13031022427986616,0.19584417343139648,0.1539173573255539
491,17.727120000000003,0.007326941,17.03774,0.005905353,16.672,0.006139314,16.421039999999998,0.01586552,0.08033293,14.19,0.032,14.054,0.036000000000000004,20.10983,19.451060000000002,18.95438,18.61649,491,0.6893800000000034,0.36573999999999884,0.25096000000000274,2.2310399999999984,0.13599999999999923,0.975135862827301,0.17737746238708496,0.06949774002646573,0.18192028999328613,0.18548986315727234
492,18.66991,0.01163253,17.89724,0.008700262,17.44926,0.008673506999999999,17.147389999999998,0.02188738,0.07565307,14.205,0.016,14.020999999999999,0.049,20.24585,19.590220000000002,19.17811,18.73503,492,0.7726700000000015,0.44798000000000116,0.30187000000000097,2.942389999999998,0.18400000000000105,0.9787712693214417,0.13605475425720215,0.1172025345616773,0.1951151341199875,0.14246554672718048
493,19.702720000000003,0.02256258,18.74561,0.01414694,18.30614,0.01452172,18.02272,0.03705845,0.07641970000000001,14.92,0.036000000000000004,14.613,0.07200000000000001,20.76233,19.96789,19.428379999999997,19.136229999999998,493,0.9571100000000037,0.43947,0.28341999999999956,3.1027199999999997,0.3070000000000004,0.947393000125885,0.13061237335205078,0.16538641728218056,0.3190961480140686,0.14563022553920746
494,19.637929999999997,0.01862187,19.09579,0.01611385,18.77209,0.01856319,18.634120000000003,0.05491082,0.07778233,16.227,0.131,16.049,0.222,20.560270000000003,20.34684,19.92225,19.78097,494,0.5421399999999963,0.3237000000000023,0.1379699999999957,2.4071200000000026,0.17800000000000082,0.8425949215888977,0.18475711345672607,0.10956141999249182,0.6427406072616577,0.23396340012550354
495,20.79327,0.03478216,19.78965,0.02131772,19.38417,0.02185354,18.82901,0.04670456,0.07911464,15.110999999999999,0.037000000000000005,14.349,0.075,21.35442,20.40704,19.95146,19.41687,495,1.003619999999998,0.40548000000000073,0.5551600000000008,3.7180100000000014,0.7619999999999987,0.9426299333572388,0.13873624801635742,0.3061592395701589,0.4329946041107178,0.1536758989095688
496,19.50205,0.01607689,18.8296,0.01269017,18.46585,0.01343951,18.288529999999998,0.03806711,0.07026374,15.029000000000002,0.037000000000000005,14.87,0.096,20.345679999999998,19.87595,19.50019,19.214270000000003,496,0.6724500000000013,0.3637499999999996,0.1773200000000017,3.2595299999999963,0.15900000000000247,0.9392260313034058,0.15123146772384644,0.15567312892118285,0.3498339056968689,0.16853263974189758
497,20.06239,0.02743182,19.285079999999997,0.01934213,18.81172,0.01857923,18.67183,0.05783977,0.07112911,15.731,0.129,15.26,0.134,21.38123,20.58314,20.01379,19.75222,497,0.7773100000000035,0.473359999999996,0.13989000000000118,2.94083,0.4710000000000001,0.9507618546485901,0.13232147693634033,0.16787412103314178,0.34454238414764404,0.14694048464298248
498,18.121170000000003,0.00618175,17.63335,0.0056753559999999995,17.43575,0.006105519,17.34345,0.01378358,0.06378586,14.433,0.027999999999999997,14.415,0.061,18.28501,17.86055,17.636589999999998,17.526510000000002,498,0.4878200000000028,0.19760000000000133,0.09229999999999805,2.910450000000001,0.018000000000000682,0.5580545663833618,0.542935311794281,7.548680367965149e-05,1.4637690782546997,0.42894357442855835
499,20.644579999999998,0.05196834,19.61055,0.02904723,19.17362,0.02969282,18.94405,0.08262035,0.05909479,15.654000000000002,0.071,15.327,0.151,21.87296,21.06694,20.69497,20.188779999999998,499,1.0340299999999978,0.43693000000000026,0.22956999999999894,3.290049999999999,0.32700000000000173,0.9488810896873474,0.1365368366241455,0.3153943593060375,0.4521600306034088,0.15048637986183167
500,19.29735,0.01476107,18.28991,0.009007962,17.80346,0.008696824,17.49495,0.02205234,0.08245685,14.739,0.055999999999999994,14.418,0.069,20.26577,19.39339,18.91548,18.40494,500,1.0074400000000026,0.48644999999999783,0.30851000000000184,2.7559499999999986,0.3210000000000015,0.9453882575035095,0.10329866409301758,0.21719183301159387,0.3391789197921753,0.12022161483764648
501,18.62237,0.008089482,18.26963,0.007605258,18.208560000000002,0.009155273,18.050620000000002,0.0233632,0.07932189999999999,15.607999999999999,0.102,15.321,0.128,18.80486,18.44905,18.345129999999997,18.20862,501,0.3527400000000007,0.06106999999999729,0.15793999999999997,2.4426200000000033,0.28699999999999903,0.5914974212646484,0.5631682276725769,0.00011684105826931174,2.029970169067383,0.45803192257881165
502,19.21467,0.01300471,18.62835,0.01140577,18.254170000000002,0.01133833,18.07134,0.03659011,0.09397181,15.562999999999999,0.087,15.485999999999999,0.192,20.41951,20.04533,19.60183,19.25974,502,0.5863200000000006,0.37417999999999907,0.1828300000000027,2.5083400000000005,0.07699999999999996,0.8723821043968201,0.18488913774490356,0.10288592897613417,0.516610324382782,0.2245747447013855
503,21.40779,0.06438747,20.36723,0.03745288,19.873179999999998,0.03703442,19.52863,0.1088412,0.09981179,15.365,0.073,15.100999999999999,0.125,21.89599,20.93623,20.42995,20.03358,503,1.0405599999999993,0.49405000000000143,0.34454999999999814,4.1636299999999995,0.2640000000000011,0.9276200532913208,0.11543571949005127,0.4081485863884682,0.5402005910873413,0.13412737846374512
504,21.30667,0.04862036,20.34456,0.02948966,19.86855,0.02754737,19.61467,0.09163339,0.0959867,16.394000000000002,0.131,15.695,0.23600000000000002,21.708679999999998,20.93979,20.41442,20.15012,504,0.9621099999999991,0.47601000000000226,0.2538799999999988,3.2206699999999984,0.6990000000000016,0.9276356101036072,0.08989226818084717,0.40629647866140073,0.588042676448822,0.11047811061143875
505,18.81266,0.01272185,17.7232,0.00744796,17.1819,0.007033094,16.71976,0.01508849,0.08098738,13.649000000000001,0.013000000000000001,13.463,0.028999999999999998,20.28278,19.28766,18.871589999999998,18.08938,505,1.0894600000000025,0.5412999999999997,0.462139999999998,3.07076,0.18600000000000172,0.9731401205062866,0.12037128210067749,0.14479835276562283,0.21503955125808716,0.12851423025131226
506,19.59015,0.01626671,18.36884,0.008731402,17.84127,0.00804949,17.40902,0.01701075,0.08454069,14.251,0.025,13.939,0.038,20.13177,18.95632,18.478479999999998,17.99183,506,1.2213100000000026,0.5275699999999972,0.4322499999999998,3.1580200000000023,0.3119999999999994,0.9383216500282288,0.10206621885299683,0.19150716097469092,0.32372182607650757,0.12053044140338898
507,18.01354,0.00605763,17.47663,0.005241104,17.055989999999998,0.005158569,16.94839,0.01111312,0.08493388,14.112,0.026000000000000002,13.685,0.031,18.26251,17.79552,17.44516,17.30988,507,0.5369099999999989,0.42064000000000235,0.10759999999999792,2.8363899999999997,0.4269999999999996,0.9251011610031128,0.1603582501411438,0.12931569605194482,0.4190070629119873,0.1839791238307953
508,19.5378,0.01573608,18.396379999999997,0.008946881,17.95001,0.009002313,17.62605,0.01934226,0.06628093,15.05,0.046,14.831,0.109,20.30971,19.26839,18.80538,18.432570000000002,508,1.1414200000000037,0.44636999999999816,0.3239599999999996,2.5760499999999986,0.2190000000000012,0.9073862433433533,0.10265815258026123,0.1789866381912866,0.3741278648376465,0.13068418204784393
509,20.24456,0.02283011,19.05954,0.01216491,18.5694,0.01133309,18.23583,0.02648696,0.05727303,14.898,0.10099999999999999,14.687999999999999,0.078,20.4976,19.44106,19.01251,18.66923,509,1.1850200000000015,0.4901399999999967,0.3335700000000017,3.3378300000000003,0.21000000000000085,0.8795834183692932,0.10354799032211304,0.24073463072808832,0.4706985354423523,0.1368953287601471
510,20.94294,0.06145924,19.63176,0.02829848,19.13147,0.02738062,18.643720000000002,0.06300103,0.05886482,15.735,0.11599999999999999,15.425,0.179,22.039620000000003,21.003510000000002,20.59909,19.961389999999998,510,1.3111800000000002,0.5002899999999997,0.48774999999999835,2.9087200000000024,0.3099999999999987,0.9286100268363953,0.09804117679595947,0.4070554392125534,0.5698608756065369,0.11838323622941971
511,19.41826,0.01628458,18.20978,0.008850999,17.71932,0.008415814,17.34971,0.01831728,0.05999174,14.548,0.037000000000000005,14.367,0.057999999999999996,20.12659,19.065939999999998,18.64868,18.211489999999998,511,1.2084800000000016,0.4904599999999988,0.369609999999998,2.8017100000000017,0.18099999999999916,0.9262948036193848,0.09510743618011475,0.2326215395683674,0.3647557497024536,0.11734156310558319
512,17.78114,0.008501083000000001,16.884520000000002,0.006294297,16.40871,0.006029124,16.0217,0.01566847,0.07011223,13.647,0.015,13.552,0.040999999999999995,20.31494,19.4062,18.86382,18.52357,512,0.8966199999999986,0.47581000000000273,0.3870100000000001,2.374699999999999,0.09500000000000064,0.9855169653892517,0.1483495831489563,0.08045439337895309,0.13938499987125397,0.15314926207065582
513,19.33544,0.01458052,18.44055,0.009834635,18.0135,0.009724571999999999,17.71546,0.02588571,0.0701432,15.273,0.035,15.118,0.16699999999999998,20.13456,19.37438,18.953129999999998,18.64494,513,0.8948899999999966,0.42705000000000126,0.2980400000000003,2.4424600000000005,0.15499999999999936,0.8840523958206177,0.12077116966247559,0.16291453713910206,0.41615912318229675,0.15634959936141968
514,18.70046,0.008931159000000001,18.18366,0.007825031999999999,17.82183,0.00802024,17.69634,0.02396404,0.07850107,15.094000000000001,0.052000000000000005,14.977,0.115,19.41356,19.07665,18.79314,18.600920000000002,514,0.5167999999999999,0.3618300000000012,0.1254899999999992,2.602339999999998,0.11700000000000088,0.8631758689880371,0.18814343214035034,0.10973857546748025,0.5626752972602844,0.23076225817203522
515,20.690160000000002,0.03432769,19.72126,0.02150379,19.24387,0.02023546,18.71431,0.04881977,0.0869791,15.588,0.129,14.868,0.146,21.260720000000003,20.345579999999998,19.90941,19.308989999999998,515,0.9689000000000014,0.47738999999999976,0.52956,3.126310000000002,0.7199999999999989,0.9292483329772949,0.10230362415313721,0.34697010251877297,0.5288568735122681,0.12276677042245865
516,20.26353,0.02503936,19.74269,0.02190349,19.369229999999998,0.02316578,19.17685,0.06981049,0.06393479,16.491,0.201,16.192,0.23800000000000002,21.19557,20.65067,20.27921,19.99398,516,0.5208399999999997,0.37346000000000146,0.19237999999999644,2.685850000000002,0.2989999999999995,0.8597669005393982,0.16678786277770996,0.15625091264609567,0.6425392627716064,0.21041423082351685
517,20.31973,0.03061133,19.56268,0.02270357,19.34106,0.0271871,18.94279,0.06614877,0.05945106,15.7,0.079,15.315,0.154,21.18058,20.60385,20.54368,19.998829999999998,517,0.7570499999999996,0.22162000000000148,0.3982700000000001,3.2427899999999994,0.3849999999999998,0.9393322467803955,0.16374611854553223,0.29941548138370255,0.4901624321937561,0.18024908006191254
518,18.78395,0.0102311,17.89147,0.007116769,17.5341,0.007474659,17.24445,0.01626419,0.06727324,14.74,0.027000000000000003,14.484000000000002,0.078,19.691860000000002,18.82505,18.504839999999998,18.16949,518,0.892479999999999,0.3573700000000031,0.2896499999999982,2.5044500000000003,0.25599999999999845,0.9321646094322205,0.1407465934753418,0.10468732990440102,0.351645827293396,0.162399023771286
519,19.10698,0.01137083,18.06176,0.007183913,17.64794,0.007303639000000001,17.290860000000002,0.01540069,0.07088442,14.7,0.052000000000000005,14.519,0.10099999999999999,20.05247,19.00874,18.62254,18.17374,519,1.0452200000000005,0.4138200000000012,0.3570799999999963,2.590860000000003,0.18099999999999916,0.9205303192138672,0.10630136728286743,0.18895478278923378,0.3466399908065796,0.1309421956539154
520,21.4841,0.05384434,20.89005,0.04946724,20.429029999999997,0.05261376,20.41931,0.19773220000000002,0.047884699999999995,15.634,0.081,15.052999999999999,0.07400000000000001,21.76736,21.205029999999997,20.785339999999998,20.66681,520,0.5940500000000029,0.4610200000000013,0.009719999999997953,4.785309999999999,0.5810000000000013,0.942453920841217,0.1668001413345337,0.676359493519815,0.8055878281593323,0.1795399934053421
521,18.52347,0.00941949,17.93984,0.008417654,17.645960000000002,0.0100455,17.534660000000002,0.02863196,0.04402388,15.82,0.113,15.593,0.242,19.4966,18.83543,18.55226,18.45,521,0.5836299999999994,0.2938799999999979,0.11129999999999995,1.714660000000002,0.2270000000000003,0.5753829479217529,0.21430552005767822,0.08325691011713657,1.1494112014770508,0.35407084226608276
522,20.38186,0.02816368,19.32636,0.01812759,18.82096,0.01840817,18.343120000000003,0.04757433,0.05934363,15.27,0.095,14.582,0.059000000000000004,21.02082,19.99222,19.4523,19.10183,522,1.0554999999999986,0.5054000000000016,0.47783999999999693,3.073120000000003,0.6879999999999988,0.9323504567146301,0.11584830284118652,0.21334647381461844,0.411911278963089,0.13515730202198029
523,19.911929999999998,0.01845872,18.89782,0.01212049,18.44391,0.01253742,18.06306,0.03269387,0.03865946,15.548,0.075,15.373,0.192,20.43799,19.41467,18.96595,18.63233,523,1.0141099999999987,0.4539100000000005,0.3808499999999988,2.51506,0.1750000000000007,0.8355445265769958,0.10544490814208984,0.19614503813737755,0.5067551136016846,0.15344642102718353
524,19.34301,0.01716653,18.59939,0.01376674,18.260939999999998,0.01583158,18.08831,0.06010725,0.034484,15.302,0.039,14.981,0.11,20.608439999999998,19.93188,19.57832,19.49334,524,0.74362,0.3384500000000017,0.17262999999999806,2.7863100000000003,0.32099999999999973,0.9494859576225281,0.1501416563987732,0.13194640675623057,0.3100506663322449,0.16543729603290558
525,18.5025,0.008571468,18.1602,0.008952769000000001,18.00065,0.01148256,17.9493,0.04127312,0.03912059,14.992,0.037000000000000005,14.767999999999999,0.08900000000000001,19.49879,19.22636,19.10031,19.154529999999998,525,0.3423000000000016,0.15954999999999941,0.05134999999999934,2.9573,0.22400000000000198,0.9460927248001099,0.19080764055252075,0.11474375012879837,0.32558754086494446,0.20686006546020508
526,20.06074,0.02430291,19.34339,0.01949639,18.97975,0.02375528,18.71826,0.0643154,0.05130446,15.947000000000001,0.099,15.357999999999999,0.147,20.902260000000002,20.33438,20.0127,19.6495,526,0.7173499999999997,0.3636400000000002,0.26148999999999845,2.77126,0.5890000000000022,0.9355920553207397,0.14078384637832642,0.17764638023555057,0.4255251884460449,0.16034020483493805
527,21.10689,0.05866514,20.07685,0.03621824,19.84735,0.05092279,19.69969,0.1564453,0.05701217,16.643,0.177,16.085,0.29,21.95521,21.0882,20.90159,20.725620000000003,527,1.0300399999999996,0.2295000000000016,0.14765999999999835,3.0566899999999997,0.5579999999999998,0.9279133081436157,0.12292766571044922,0.4564109211820109,0.6663352251052856,0.14323104918003082
528,17.300629999999998,0.004751895,16.64797,0.004101342,16.164089999999998,0.00396455,15.95294,0.007946141,0.05095203,13.392000000000001,0.013999999999999999,12.950999999999999,0.019,18.046120000000002,17.50992,17.03456,16.87087,528,0.6526599999999974,0.48388000000000275,0.21114999999999817,2.5609399999999987,0.4410000000000025,0.9503578543663025,0.15794605016708374,0.13619158262014822,0.3173806667327881,0.17402106523513794
529,19.36561,0.01177795,18.00935,0.006767529,16.73461,0.0047252629999999995,16.049210000000002,0.00680204,0.05504334,13.790999999999999,0.019,13.64,0.038,19.49517,18.17683,16.92766,16.241039999999998,529,1.356259999999999,1.2747400000000013,0.6853999999999978,2.2582100000000036,0.15099999999999802,0.8473524451255798,0.4110097885131836,3.5325906810836055e-05,1.1220530271530151,0.41168877482414246
530,18.86666,0.015624299999999999,18.034110000000002,0.01218251,17.62298,0.01206776,17.400489999999998,0.03516199,0.0601638,14.818,0.024,14.595999999999998,0.068,20.50906,19.663729999999997,19.352710000000002,19.05731,530,0.8325499999999977,0.41113000000000355,0.22249000000000052,2.582489999999998,0.2220000000000013,0.9518967270851135,0.1531429886817932,0.10666491067941383,0.2689349949359894,0.1681099236011505
531,18.54797,0.01014715,18.27384,0.0110501,18.01142,0.011861100000000001,17.91102,0.03706536,0.05157921,15.523,0.08,15.302,0.127,19.40452,19.2645,19.11125,18.93204,531,0.27412999999999954,0.26241999999999877,0.10040000000000049,2.388020000000001,0.22100000000000009,0.8480767607688904,0.21963196992874146,0.10094631921024685,0.6534551382064819,0.26829636096954346
532,19.02789,0.0153898,17.73776,0.008118211,17.18749,0.008109385,16.79765,0.01853887,0.04635629,13.673,0.013000000000000001,13.424000000000001,0.025,20.16938,19.084310000000002,18.53118,18.06125,532,1.2901299999999978,0.5502700000000011,0.3898399999999995,3.124650000000001,0.24899999999999878,0.9677051305770874,0.09077900648117065,0.26896633846883494,0.3197890818119049,0.10050159692764282
